time,open,high,low,close,Volume,STR-001 Signal,Breakout,Volume OK,Market OK,Close,Prior 252 High,Volume,Volume SMA20,ATR14
2004-05-28,65.30612429,65.30612429,60,60.40816143,143413.9,0,0,1,0,60.40816143,112.24489429,143413.9,141189.33499999996,5.64868795928571
2004-05-31,55.40816143,61.02041,55.10203714,56.42857143,145030.9,0,0,1,0,56.42857143,112.24489429,145030.9,136714.79499999998,5.634111224999996
2004-06-01,56.12244714,59.38775143,56.12244714,56.53060857,178864.7,0,0,1,0,56.53060857,112.24489429,178864.7,139401.88499999995,5.69242010285714
2004-06-02,57.7551,58.36734714,56.63265286,57.65306143,78061.9,0,0,0,0,57.65306143,112.24489429,78061.9,137179.55999999994,5.298834490714284
2004-06-03,59.38775143,59.48979571,56.83673286,57.14285714,110880,0,0,0,0,57.14285714,112.24489429,110880,134134.20999999993,4.817784796428569
2004-06-04,57.14285714,57.44898143,54.89795714,55.20408143,118699,0,0,0,0,55.20408143,112.24489429,118699,134863.81999999995,3.9795926535714266
2004-06-07,56.32652857,57.55101857,56.12244714,56.73469571,81071.2,0,0,0,0,56.73469571,112.24489429,81071.2,133912.27499999997,3.5641406128571407
2004-06-08,57.14285714,57.55101857,55.71428571,56.53060857,51916.9,0,0,0,0,56.53060857,112.24489429,51916.9,131213.98499999996,3.2944613271428547
2004-06-09,56.12244714,56.93877571,54.59183857,55.10203714,253161.3,0,0,1,0,55.10203714,112.24489429,253161.3,131377.85499999995,3.0976684699999977
2004-06-10,56.12244714,58.16326714,54.59183857,55.91836714,474856.9,0,0,1,0,55.91836714,112.24489429,474856.9,146823.59999999995,3.163266530714283
2004-06-11,56.53060857,56.53060857,53.46938571,53.77551,176366.4,0,0,1,0,53.77551,112.24489429,176366.4,144143.22999999995,3.1632664285714256
2004-06-14,54.59183857,55.81632286,52.85714286,55.10203714,254555.7,0,0,1,0,55.10203714,112.24489429,254555.7,151229.25999999995,3.1924204085714245
2004-06-15,56.73469571,56.73469571,54.28571429,54.59183857,109466.7,0,0,0,0,54.59183857,112.24489429,109466.7,151242.10499999992,3.112245612142852
2004-06-16,55.91836714,61.12244714,54.69387571,57.55101857,1854558.3,0,0,1,0,57.55101857,112.24489429,1854558.3,232091.78999999995,3.3309039792857082
2004-06-17,58.97959,59.48979571,56.53060857,58.77551,540301.3,0,0,1,0,58.77551,112.24489429,540301.3,247487.06499999994,3.163265611428565
2004-06-18,58.36734714,58.77551,57.34693857,57.7551,210123.2,0,0,0,0,57.7551,112.24489429,210123.2,253432.51499999996,2.842565509285708
2004-06-21,57.95918,58.57142857,54.89795714,55.30612429,213788.4,0,0,0,0,55.30612429,112.24489429,213788.4,260375.39499999993,2.871720304999993
2004-06-22,56.12244714,56.32652857,54.59183857,54.69387571,108971.1,0,0,0,0,54.69387571,112.24489429,108971.1,263005.71499999997,2.8644311214285643
2004-06-23,55.10203714,55.51020429,54.08163286,55.10203714,132279.7,0,0,0,0,55.10203714,112.24489429,132279.7,265849.7450000001,2.7769674485714217
2004-06-24,55.30612429,56.02041,54.38775143,54.89795714,71299.9,0,0,0,0,54.89795714,112.24489429,71299.9,265383.3700000001,2.7113698971428497
2004-06-25,55.51020429,56.93877571,54.59183857,56.22449,122357.9,0,0,0,0,56.22449,112.24489429,122357.9,264330.5700000001,2.7113698971428506
2004-06-28,56.93877571,58.97959,56.53060857,58.77551,303713.9,0,0,1,0,58.77551,112.24489429,303713.9,272264.7200000001,2.7769675499999935
2004-06-29,59.38775143,59.48979571,56.32652857,57.14285714,235152.4,0,0,0,0,57.14285714,112.24489429,235152.4,275079.1050000001,2.835276835714279
2004-06-30,57.14285714,60.20408143,56.42857143,59.48979571,323617,0,0,1,0,59.48979571,112.24489429,323617,287356.8600000001,2.8498540807142794
2004-07-01,59.69387571,60.91836714,59.28571429,60,150515.4,0,0,0,0,60,112.24489429,150515.4,289338.6300000001,2.747813365714279
2004-07-02,59.69387571,60,58.46938571,59.18367143,97278.3,0,0,0,0,59.18367143,112.24489429,97278.3,288267.5950000001,2.6457729578571367
2004-07-05,59.59183857,60.71428571,58.06122429,59.59183857,193571.7,0,0,0,0,59.59183857,112.24489429,193571.7,293892.6200000001,2.6603501007142802
2004-07-06,59.18367143,59.89795714,58.97959,59.79591857,76126.4,0,0,0,0,59.79591857,112.24489429,76126.4,295103.0950000001,2.2594757128571374
2004-07-07,59.79591857,62.95918,59.28571429,62.44898143,335748,0,0,1,0,62.44898143,112.24489429,335748,299232.43000000005,2.31049561071428
2004-07-08,63.06122429,64.08163286,58.77551,59.18367143,365892.8,0,0,1,0,59.18367143,112.24489429,365892.8,293784.2250000001,2.5874635699999944
2004-07-09,57.7551,60,55.81632286,59.59183857,138885.6,0,0,0,0,59.59183857,112.24489429,138885.6,291910.1850000001,2.6239068349999948
2004-07-12,60,62.65306143,59.48979571,61.32652857,181157.9,0,0,0,0,61.32652857,112.24489429,181157.9,288240.29500000004,2.7259479578571373
2004-07-13,61.73469571,62.24489429,59.69387571,60.10203714,90883.8,0,0,0,0,60.10203714,112.24489429,90883.8,287311.1500000001,2.806122754285709
2004-07-14,61.83673286,61.93877571,59.79591857,61.22449,140478.8,0,0,0,0,61.22449,112.24489429,140478.8,201607.1750000001,2.842565509285709
2004-07-15,61.83673286,65.81632286,61.02041,64.59183857,360216.5,0,0,1,0,64.59183857,112.24489429,360216.5,192602.9350000001,3.017492346428566
2004-07-16,65.61224286,70.71428571,64.48979571,69.38775143,1595121.5,0,0,1,1,69.38775143,112.24489429,1595121.5,261852.8500000001,3.265305917857138
2004-07-19,70,74.38775143,68.36734714,71.12244714,1140837.6,0,0,1,1,71.12244714,112.24489429,1140837.6,308205.3100000001,3.4693871428571366
2004-07-20,71.93877571,72.04081429,68.46938571,68.87755286,357417.9,0,0,1,1,68.87755286,112.24489429,357417.9,320627.65000000014,3.454809898571422
2004-07-21,70.20408143,71.02041,67.95918,69.18367143,453306.7,0,0,1,1,69.18367143,112.24489429,453306.7,336679.0000000001,3.556851123571422
2004-07-22,70.40816143,72.65306143,67.95918,68.46938571,2258153.1,0,0,1,1,68.46938571,112.24489429,2258153.1,446021.66000000003,3.7827987764285638
2004-07-23,69.38775143,70.61224286,68.57142857,69.28571429,416289.3,0,0,0,1,69.28571429,112.24489429,416289.3,460718.2300000001,3.7463556142857066
2004-07-26,69.38775143,70.81632286,68.57142857,69.18367143,278654.6,0,0,0,1,69.18367143,112.24489429,278654.6,459465.265,3.841107553571421
2004-07-27,70.20408143,70.61224286,65.40816143,65.81632286,306029.5,0,0,0,1,65.81632286,112.24489429,306029.5,463009.12,3.9504372478571343
2004-07-28,66.32652857,66.53060857,64.28571429,65.40816143,244603.1,0,0,0,1,65.40816143,112.24489429,244603.1,459058.425,3.7317780635714195
2004-07-29,66.12244714,69.18367143,64.89795714,67.34693857,400726.9,0,0,0,1,67.34693857,112.24489429,400726.9,471569,3.7390664314285624
2004-07-30,67.95918,68.67346571,66.22449,66.53060857,297211.6,0,0,0,1,66.53060857,112.24489429,297211.6,481565.66500000004,3.6880457164285625
2004-08-02,61.22449,63.26530429,59.18367143,61.83673286,501645.2,0,0,1,1,61.83673286,112.24489429,501645.2,496969.34,4.030611327857135
2004-08-03,61.22449,64.69387571,60.61224286,63.57142857,544434.8,0,0,1,1,63.57142857,112.24489429,544434.8,520384.75999999995,4.1690953071428485
2004-08-04,64.28571429,68.97959,63.16326714,66.53060857,3955611.1,0,0,1,1,66.53060857,112.24489429,3955611.1,701377.915,4.241981735714277
2004-08-05,67.44898143,68.67346571,66.73469571,67.44898143,1077901.3,0,0,1,1,67.44898143,112.24489429,1077901.3,736978.3400000001,3.9504365314285628
2004-08-06,67.55101857,70.61224286,67.44898143,67.7551,1337125.3,0,0,1,1,67.7551,112.24489429,1337125.3,796890.325,3.7463548985714206
2004-08-09,67.34693857,68.36734714,66.32652857,66.93877571,563525.2,0,0,0,1,66.93877571,112.24489429,563525.2,816008.6900000001,3.6370256121428497
2004-08-10,66.93877571,67.65306143,65.71428571,65.81632286,393391.6,0,0,0,1,65.81632286,112.24489429,393391.6,831134.08,3.556850306428564
2004-08-11,66.93877571,67.24489429,62.04081429,62.95918,546552.3,0,0,0,1,62.95918,112.24489429,546552.3,851437.7550000001,3.593293061428565
2004-08-12,62.85714286,64.08163286,61.73469571,62.14285714,1519301.7,0,0,1,1,62.14285714,112.24489429,1519301.7,909392.015,3.607870204285708
2004-08-13,62.44898143,63.16326714,61.73469571,62.34693857,271243,0,0,0,1,62.34693857,112.24489429,271243,843198.0900000001,3.5495614285714225
2004-08-16,62.44898143,63.06122429,61.53060857,62.85714286,188770.4,0,0,0,1,62.85714286,112.24489429,188770.4,795594.73,3.2871710207142804
2004-08-17,63.26530429,63.87755286,62.7551,63.26530429,267262.1,0,0,0,1,63.26530429,112.24489429,267262.1,791086.94,3.206996633571424
2004-08-18,63.26530429,65,61.83673286,62.24489429,476946.4,0,0,0,1,62.24489429,112.24489429,476946.4,792268.925,3.1268218371428524
2004-08-19,62.85714286,65.40816143,62.34693857,64.18367143,334660.2,0,0,0,1,64.18367143,112.24489429,334660.2,696094.28,3.177842653571424
2004-08-20,65.10203714,67.34693857,64.18367143,65.40816143,697606,0,0,0,1,65.40816143,112.24489429,697606,710160.115,2.8790090821428533
2004-08-23,65.51020429,66.12244714,63.06122429,63.36734714,277581.5,0,0,0,1,63.36734714,112.24489429,277581.5,710106.46,2.8061226535714248
2004-08-24,63.46938571,64.08163286,63.26530429,63.36734714,201394.2,0,0,0,1,63.36734714,112.24489429,201394.2,704874.695,2.4489802042857107
2004-08-25,63.97959,63.97959,62.7551,62.95918,100702,0,0,0,1,62.95918,112.24489429,100702,697679.6399999999,2.3833825514285674
2004-08-26,60.20408143,63.67346571,60.20408143,63.36734714,197948.1,0,0,0,1,63.36734714,112.24489429,197948.1,687540.7,2.4052484692857106
2004-08-27,64.28571429,65.20408143,63.46938571,64.79591857,312588.5,0,0,0,1,64.79591857,112.24489429,312588.5,688309.5449999999,2.3906710207142816
2004-08-30,64.79591857,70.20408143,64.79591857,69.69387571,1360391.9,0,0,1,1,69.69387571,112.24489429,1360391.9,731246.8799999999,2.6384843878571393
2004-08-31,69.38775143,72.34693857,67.7551,71.93877571,1524155.5,0,0,1,1,71.93877571,112.24489429,1524155.5,780232.9149999999,2.5947528571428538
2004-09-01,73.06122429,73.06122429,68.97959,69.18367143,706331.5,0,0,1,1,69.18367143,112.24489429,706331.5,617768.9349999998,2.7186597957142813
2004-09-02,69.38775143,70.51020429,67.04081429,67.65306143,546781.9,0,0,0,1,67.65306143,112.24489429,546781.9,591212.9649999999,2.864432550714281
2004-09-03,67.55101857,68.77551,67.34693857,67.7551,242133.5,0,0,0,1,67.7551,112.24489429,242133.5,536463.3749999998,2.8571436728571378
2004-09-06,68.26530429,69.79591857,67.95918,68.87755286,276748.5,0,0,0,1,68.87755286,112.24489429,276748.5,522124.53999999986,2.9227412235714234
2004-09-07,69.48979571,70.40816143,68.67346571,69.48979571,426902.7,0,0,0,1,69.48979571,112.24489429,426902.7,523800.09499999986,2.820700407857138
2004-09-08,70,78.46938571,70,77.14285714,4728040.8,0,0,1,1,77.14285714,112.24489429,4728040.8,732874.5199999999,3.23615204071428
2004-09-09,77.55101857,79.08163286,73.77551,77.44898143,2854712.7,0,0,1,1,77.44898143,112.24489429,2854712.7,799645.07,3.3892131635714233
2004-09-10,78.16326714,80.40816143,77.34693857,79.38775143,2749966.8,0,0,1,1,79.38775143,112.24489429,2749966.8,923581.26,3.389213164285708
2004-09-13,80.81632286,81.12244714,78.16326714,78.97959,1396119.2,0,0,1,1,78.97959,112.24489429,1396119.2,983948.7,3.5422739807142807
2004-09-14,78.57142857,79.59183857,76.53060857,76.93877571,579951.4,0,0,0,1,76.93877571,112.24489429,579951.4,999583.1649999998,3.6734696949999943
2004-09-15,77.55101857,78.67346571,75.91836714,76.63265286,516730.9,0,0,0,1,76.63265286,112.24489429,516730.9,1001572.3899999999,3.622449287142851
2004-09-16,77.04081429,78.57142857,76.93877571,77.34693857,473725,0,0,0,1,77.34693857,112.24489429,473725,1008525.6299999999,3.6297379599999937
2004-09-17,78.06122429,86.02041,77.95918,82.95918,4991390.6,0,0,1,1,82.95918,112.24489429,4991390.6,1223214.8599999999,3.8629742864285643
2004-09-20,85.71428571,87.34693857,83.87755286,85.81632286,2967556.9,0,0,1,1,85.81632286,112.24489429,2967556.9,1357713.6299999997,3.8483971435714213
2004-09-21,86.02041,87.14285714,84.28571429,86.12244714,2381228.5,0,0,1,1,86.12244714,112.24489429,2381228.5,1466705.3449999997,3.7609334692857073
2004-09-22,86.22449,86.22449,82.34693857,82.85714286,1215279.8,0,0,0,1,82.85714286,112.24489429,1215279.8,1522434.2349999999,3.79008785714285
2004-09-23,83.57142857,83.57142857,80.91836714,81.32652857,757619.8,0,0,0,1,81.32652857,112.24489429,757619.8,1550417.8199999998,3.877551428571421
2004-09-24,81.53060857,81.53060857,79.69387571,79.89795714,638382.5,0,0,0,1,79.89795714,112.24489429,638382.5,1566707.5199999998,3.862973877857135
2004-09-27,80.40816143,82.04081429,79.59183857,80.10203714,572570.6,0,0,0,1,80.10203714,112.24489429,572570.6,1527316.4549999996,3.9139938778571346
2004-09-28,80.51020429,80.91836714,78.46938571,78.67346571,319404.4,0,0,0,1,78.67346571,112.24489429,319404.4,1467078.9,3.447521837142849
2004-09-29,79.08163286,79.69387571,77.65306143,78.77551,686868.7,0,0,0,1,78.77551,112.24489429,686868.7,1466105.7599999998,3.2142855099999927
2004-09-30,79.38775143,80.10203714,78.67346571,78.97959,568228.5,0,0,0,1,78.97959,112.24489429,568228.5,1467178.0899999999,3.0976675507142772
2004-10-01,79.79591857,80.51020429,79.08163286,79.69387571,567783.3,0,0,0,1,79.69387571,112.24489429,567783.3,1483460.5799999996,2.995627142857135
2004-10-04,81.63265286,82.14285714,79.38775143,81.73469571,1186451.7,0,0,0,1,81.73469571,112.24489429,1186451.7,1528945.7399999998,2.97376112214285
2004-10-05,82.85714286,87.55101857,82.7551,84.69387571,2210765.2,0,0,1,1,84.69387571,112.24489429,2210765.2,1618138.8649999998,3.1924199999999927
2004-10-06,85.61224286,86.93877571,84.38775143,85.61224286,1476729.1,0,0,1,1,85.61224286,112.24489429,1476729.1,1455573.2799999998,3.236152040714279
2004-10-07,86.53060857,87.95918,85,85.61224286,1064557.2,0,0,0,1,85.61224286,112.24489429,1064557.2,1366065.5049999997,2.827988367142851
2004-10-08,86.12244714,86.32652857,83.67346571,84.18367143,577228.4,0,0,0,1,84.18367143,112.24489429,577228.4,1257428.5849999997,2.704081530714279
2004-10-11,87.24489429,91.02041,86.73469571,87.85714286,1989748.6,0,0,1,1,87.85714286,112.24489429,1989748.6,1287110.0549999997,2.9883383678571356
2004-10-12,88.26530429,88.46938571,83.46938571,84.08163286,896729.4,0,0,0,1,84.08163286,112.24489429,896729.4,1302948.9549999996,3.0685132657142793
2004-10-14,84.18367143,85.51020429,81.63265286,82.44898143,602042.7,0,0,0,1,82.44898143,112.24489429,602042.7,1307214.5449999997,3.155976837142852
2004-10-15,83.26530429,85.40816143,81.42857143,81.83673286,788932.2,0,0,0,1,81.83673286,112.24489429,788932.2,1322974.9049999998,3.3090380614285664
2004-10-18,82.55101857,82.7551,79.89795714,80.20408143,428001.7,0,0,0,1,80.20408143,112.24489429,428001.7,1094805.4599999997,3.3381928571428507
2004-10-19,80.51020429,81.22449,80,80.61224286,292324.9,0,0,0,1,80.61224286,112.24489429,292324.9,961043.8599999998,3.2507291835714223
2004-10-20,81.02041,83.36734714,79.79591857,80.71428571,596944.6,0,0,0,1,80.71428571,112.24489429,596944.6,871829.6649999997,3.3600587757142795
2004-10-21,81.42857143,89.28571429,81.42857143,88.26530429,3360119,0,0,1,1,88.26530429,112.24489429,3360119,979071.6249999997,3.870262857857137
2004-10-25,88.57142857,88.57142857,82.95918,83.36734714,990514.7,0,0,0,1,83.36734714,112.24489429,990514.7,990716.3699999995,4.161808163571423
2004-10-26,83.36734714,84.48979571,81.73469571,83.06122429,661316.6,0,0,0,1,83.06122429,112.24489429,661316.6,991863.0749999996,4.161807755714278
2004-10-27,84.59183857,85.40816143,82.95918,83.77551,470630.3,0,0,0,1,83.77551,112.24489429,470630.3,986766.0599999996,3.9212833678571357
2004-10-28,84.48979571,85.20408143,81.42857143,81.93877571,564783.8,0,0,0,1,81.93877571,112.24489429,564783.8,999035.0299999996,4.008746633571421
2004-10-29,82.65306143,82.95918,80.30612429,80.71428571,510489,0,0,0,1,80.71428571,112.24489429,510489,990216.0449999996,3.986880612857135
2004-11-01,79.59183857,79.59183857,77.14285714,78.36734714,676701.9,0,0,0,1,78.36734714,112.24489429,676701.9,995639.7149999996,4.052478163571421
2004-11-02,79.28571429,80.51020429,78.77551,79.38775143,698153.4,0,0,0,1,79.38775143,112.24489429,698153.4,1002158.2199999997,3.7172009192857067
2004-11-03,80,80.61224286,79.08163286,79.69387571,351941.8,0,0,0,1,79.69387571,112.24489429,351941.8,960432.7249999996,3.4693873478571353
2004-11-04,80.40816143,80.40816143,78.67346571,78.97959,285674.2,0,0,0,1,78.97959,112.24489429,285674.2,864178.1749999998,3.316326225714278
2004-11-05,79.79591857,79.79591857,77.65306143,77.95918,238066.5,0,0,0,1,77.95918,112.24489429,238066.5,802245.0449999997,3.1851310214285644
2004-11-08,79.28571429,79.48979571,78.16326714,78.46938571,367859.8,0,0,0,1,78.46938571,112.24489429,367859.8,767410.1749999997,3.09037908214285
2004-11-09,78.57142857,78.57142857,77.04081429,77.7551,385643.3,0,0,0,1,77.7551,112.24489429,385643.3,757830.9199999997,3.1122451021428494
2004-11-10,79.18367143,81.12244714,77.24489429,80.51020429,969710,0,0,1,1,80.51020429,112.24489429,969710,706828.9899999996,3.1341111221428486
2004-11-11,81.32652857,81.42857143,78.16326714,78.77551,363630.4,0,0,0,1,78.77551,112.24489429,363630.4,680174.0399999996,2.7551022442857054
2004-11-12,80.40816143,80.81632286,78.57142857,79.38775143,94503.5,0,0,0,1,79.38775143,112.24489429,94503.5,654797.0799999995,2.514576938571421
2004-11-16,80.61224286,80.61224286,78.36734714,79.59183857,419118.7,0,0,0,1,79.59183857,112.24489429,419118.7,636306.4049999996,2.478133775714277
2004-11-17,80.40816143,80.61224286,77.34693857,77.7551,1013886.3,0,0,1,1,77.7551,112.24489429,1013886.3,665600.635,2.536442551428561
2004-11-18,78.57142857,81.53060857,78.16326714,80.51020429,1869690.2,0,0,1,1,80.51020429,112.24489429,1869690.2,744468.9,2.5364424492857043
2004-11-19,81.12244714,84.18367143,80.10203714,80.81632286,1289275.4,0,0,1,1,80.81632286,112.24489429,1289275.4,779085.4400000002,2.638483776428562
2004-11-22,73.06122429,85,73.06122429,83.46938571,1217145.3,0,0,1,1,83.46938571,112.24489429,1217145.3,671936.7550000001,3.2361514292857048
2004-11-23,86.22449,89.18367143,85.20408143,86.22449,2195106.9,0,0,1,1,86.22449,112.24489429,2195106.9,732166.365,3.491253469999991
2004-11-24,87.24489429,87.55101857,83.87755286,84.18367143,851958.1,0,0,1,1,84.18367143,112.24489429,851958.1,741698.4400000001,3.644314592142848
2004-11-25,85.71428571,87.7551,83.77551,84.08163286,1080629.9,0,0,1,1,84.08163286,112.24489429,1080629.9,772198.4200000002,3.8046641835714192
2004-11-29,85,85.71428571,83.87755286,84.18367143,460950.7,0,0,0,1,84.18367143,112.24489429,460950.7,767006.7650000001,3.782798162857134
2004-11-30,85.20408143,85.30612429,80,80.91836714,673019.9,0,0,0,1,80.91836714,112.24489429,673019.9,775133.31,4.052477347142849
2004-12-01,80.71428571,82.14285714,79.48979571,81.53060857,591078.6,0,0,0,1,81.53060857,112.24489429,591078.6,770852.1450000001,4.132652143571422
2004-12-02,82.55101857,85.61224286,81.53060857,84.48979571,759087,0,0,0,1,84.48979571,112.24489429,759087,773898.8250000002,4.147229389285707
2004-12-03,85.71428571,85.81632286,82.04081429,82.65306143,432289.2,0,0,0,1,82.65306143,112.24489429,432289.2,777916.1950000003,4.18367255214285
2004-12-06,83.46938571,85.51020429,81.12244714,84.48979571,1065570.1,0,0,1,1,84.48979571,112.24489429,1065570.1,816910.9900000002,4.336734184999992
2004-12-07,85.20408143,85.20408143,80.81632286,81.53060857,866334.7,0,0,1,1,81.53060857,112.24489429,866334.7,848324.4000000001,4.48979581714285
2004-12-08,82.55101857,86.02041,81.22449,83.26530429,2712241.7,0,0,1,1,83.26530429,112.24489429,2712241.7,965543.4949999999,4.59912551071428
2004-12-09,83.77551,85,83.16326714,83.67346571,1085135.1,0,0,1,1,83.67346571,112.24489429,1085135.1,1000518.085,4.460641531428565
2004-12-10,84.28571429,84.79591857,81.93877571,82.34693857,1090547.5,0,0,1,1,82.34693857,112.24489429,1090547.5,1006559.96,4.373177857857136
2004-12-13,83.26530429,84.48979571,82.34693857,83.77551,874389.6,0,0,0,1,83.77551,112.24489429,874389.6,1032097.9199999999,3.6734693885714202
2004-12-14,84.18367143,87.55101857,84.18367143,86.32652857,1807524.6,0,0,1,1,86.32652857,112.24489429,1807524.6,1117748.975,3.534985306428563
2004-12-15,87.24489429,89.18367143,86.73469571,86.93877571,1513964.2,0,0,1,1,86.93877571,112.24489429,1513964.2,1172491.25,3.4766765314285633
2004-12-16,86.83673286,87.24489429,85.20408143,85.51020429,628741.4,0,0,0,1,85.51020429,112.24489429,628741.4,1153234.005,3.3381924499999918
2004-12-17,84.89795714,86.22449,83.67346571,84.48979571,582642.9,0,0,0,1,84.48979571,112.24489429,582642.9,1088881.64,3.389213267142849
2004-12-20,85.10203714,85.30612429,83.67346571,83.97959,517832,0,0,0,1,83.97959,112.24489429,517832,1050309.47,3.126822859285706
2004-12-21,84.89795714,85.10203714,82.85714286,83.36734714,632178.4,0,0,0,1,83.36734714,112.24489429,632178.4,1021061.1249999998,3.097668062857134
2004-12-22,84.38775143,85.20408143,83.06122429,83.57142857,610418.9,0,0,0,1,83.57142857,112.24489429,610418.9,941826.7249999999,2.959183980714277
2004-12-23,84.69387571,86.22449,84.48979571,85.10203714,686282.1,0,0,0,1,85.10203714,112.24489429,686282.1,933542.9249999998,2.8790091849999926
2004-12-24,86.22449,86.22449,84.59183857,84.79591857,406304.5,0,0,0,1,84.79591857,112.24489429,406304.5,899826.6549999999,2.6822159192857074
2004-12-27,84.79591857,87.34693857,83.26530429,84.89795714,514885.7,0,0,0,1,84.89795714,112.24489429,514885.7,902523.4049999999,2.660349898571422
2004-12-28,86.22449,89.59183857,84.69387571,88.97959,2166439.8,0,0,1,1,88.97959,112.24489429,2166439.8,977194.3999999998,2.667638674285708
2004-12-29,89.79591857,93.67346571,89.79591857,92.34694286,3522205.4,0,0,1,1,92.34694286,112.24489429,3522205.4,1123750.7399999998,2.871720306428565
2004-12-30,93.97959,93.97959,88.57142857,89.48979571,1303737.4,0,0,1,1,89.48979571,112.24489429,1303737.4,1150983.26,3.053935918571423
2004-12-31,89.59183857,90.61224286,89.08163286,89.89795714,654283.7,0,0,0,1,89.89795714,112.24489429,654283.7,1162082.9849999999,3.010203979999995
2005-01-03,91.42857143,97.14285714,90.30612429,96.42857143,3393612.6,0,0,1,1,96.42857143,112.24489429,3393612.6,1278485.1099999999,3.258017653571424
2005-01-04,97.95918,98.87755286,94.89796286,97.55101857,2165063.6,0,0,1,1,97.55101857,112.24489429,2165063.6,1343421.555,3.3381924492857076
2005-01-05,96.93877143,97.85714286,85.71428571,92.14285714,1716316.7,0,0,1,1,92.14285714,112.24489429,1716316.7,1293625.305,4.0597670414285645
2005-01-06,92.34694286,92.34694286,86.22449,87.85714286,837062.1,0,0,0,1,87.85714286,105.91837143,837062.1,1281221.6549999998,4.31486908214285
2005-01-07,88.26530429,90.40816143,86.63265286,89.28571429,435576.4,0,0,0,1,89.28571429,105.91837143,435576.4,1248473.0999999999,4.467929795714279
2005-01-10,91.12244714,94.79591429,89.79591857,90.10203714,558114.9,0,0,0,1,90.10203714,105.91837143,558114.9,1232659.3649999998,4.701165918571422
2005-01-11,90.30612429,91.53060857,85.91836714,86.32652857,476981.4,0,0,0,1,86.32652857,101.42857143,476981.4,1166132.2049999996,4.94897908214285
2005-01-12,87.7551,87.7551,79.59183857,80.91836714,617944.6,0,0,0,0,80.91836714,98.87755286,617944.6,1121331.2249999996,5.342564796428564
2005-01-13,81.63265286,85.61224286,81.63265286,84.89795714,420426.3,0,0,0,1,84.89795714,98.87755286,420426.3,1110915.4699999995,5.561223674285706
2005-01-14,85.91836714,86.32652857,82.85714286,84.08163286,284142.6,0,0,0,0,84.08163286,98.87755286,284142.6,1095990.4549999996,5.51749163357142
2005-01-17,84.59183857,84.69387571,81.22449,82.04081429,283275.3,0,0,0,0,82.04081429,98.87755286,283275.3,1084262.6199999996,5.415450408571421
2005-01-18,83.46938571,84.18367143,82.34693857,82.65306143,279959.4,0,0,0,0,82.65306143,98.87755286,279959.4,1066651.6699999997,5.2332347964285635
2005-01-19,83.36734714,87.34693857,81.83673286,85.61224286,524296.5,0,0,0,0,85.61224286,98.87755286,524296.5,1062345.5499999996,5.240523673571421
2005-01-20,87.55101857,88.16326714,83.16326714,84.08163286,616210.7,0,0,0,0,84.08163286,98.87755286,616210.7,1058841.9799999997,5.488337244999992
2005-01-24,84.28571429,86.12244714,80.61224286,83.36734714,644250.6,0,0,0,0,83.36734714,98.87755286,644250.6,1070739.2849999997,5.364430407857136
2005-01-25,83.57142857,85.30612429,81.42857143,84.28571429,501137.7,0,0,0,0,84.28571429,98.87755286,501137.7,1070051.8849999998,5.35714204071428
2005-01-27,85.20408143,86.32652857,83.87755286,84.38775143,265309.1,0,0,0,0,84.38775143,98.87755286,265309.1,974995.3499999999,4.664721937857137
2005-01-28,85.30612429,86.42857143,84.48979571,84.89795714,285828.2,0,0,0,1,84.89795714,98.87755286,285828.2,813176.4899999999,4.373176733571424
2005-01-31,85.71428571,85.71428571,82.7551,83.26530429,607026.7,0,0,0,1,83.26530429,98.87755286,607026.7,778340.9549999998,4.314867957857137
2005-02-01,83.77551,84.28571429,83.06122429,83.57142857,308460.6,0,0,0,1,83.57142857,98.87755286,308460.6,761049.7999999998,4.008745814999995
2005-02-02,83.26530429,84.69387571,81.93877571,82.24489429,354648.7,0,0,0,1,82.24489429,98.87755286,354648.7,609101.6049999999,3.8046642842857095
2005-02-03,83.87755286,86.22449,82.85714286,85.10203714,738274.6,0,0,1,1,85.10203714,98.87755286,738274.6,537762.155,3.505831018571423
2005-02-04,85.71428571,86.12244714,83.77551,84.08163286,316631.7,0,0,0,1,84.08163286,98.87755286,316631.7,467777.9050000001,3.3381925485714246
2005-02-07,84.18367143,86.32652857,83.16326714,84.59183857,707242.9,0,0,1,1,84.59183857,98.87755286,707242.9,461286.945,3.316326528571424
2005-02-08,85.30612429,85.51020429,83.67346571,83.97959,362801.6,0,0,0,1,83.97959,98.87755286,362801.6,457648.20499999996,3.1997088764285673
2005-02-09,84.48979571,87.55101857,83.87755286,86.02041,592650.8,0,0,1,1,86.02041,98.87755286,592650.8,459375,3.309038059999996
2005-02-10,86.93877571,94.4898,86.93877571,90.81632286,3709639.5,0,0,1,1,90.81632286,98.87755286,3709639.5,621007.905,3.520408366428567
2005-02-11,91.83673286,94.59183857,90.91836714,91.63265714,1713405.4,0,0,1,1,91.63265714,98.87755286,1713405.4,675780.945,3.432945202857138
2005-02-14,92.65305714,93.06122857,88.97959,89.38775143,729813.7,0,0,1,1,89.38775143,98.87755286,729813.7,691250.315,3.330904794999994
2005-02-15,88.77551,91.63265714,87.14285714,90.30612429,927850,0,0,1,1,90.30612429,98.87755286,927850,723435.6849999999,3.3746367335714234
